id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15344415,Elegant room is located in the center of Milan,54400240,Maria,,XXII MARZO,45.45757,9.21368,Private room,25,7,1,2016-10-31,0.03,1,0
15350597,Big bright Bedroom Great Ambience & Location,11488546,Maddalena,,BUENOS AIRES - VENEZIA,45.47541,9.21883,Private room,52,2,5,2018-01-21,0.17,2,315
15351274,Casa Lory,2242498,Sandra,,FARINI,45.49635,9.16934,Entire home/apt,63,2,13,2018-09-27,0.46,1,50
15353023,The secret terrace in Milan,96428120,Federico,,TORTONA,45.45372,9.16548,Entire home/apt,99,1,119,2018-03-21,3.97,1,242
15354514,Cozy Flat next to the Stadium and Fieramilanocity,97964264,Sergio,,S. SIRO,45.47547,9.13665,Entire home/apt,54,2,72,2019-04-01,2.41,1,87
15357667,Il Cortiletto,1683833,Chica,,CENTRALE,45.48885,9.2035,Entire home/apt,160,7,0,,,3,263
15359406,Great Central PRIVATE BEDROOM &BATHROOM Cozy Quiet,98034698,Anahita,,GUASTALLA,45.46987,9.2064,Private room,50,1,124,2019-04-03,4.06,1,344
15360337,Gala Flat Milan,14743308,Jacopo,,BARONA,45.43696,9.16061,Entire home/apt,49,1,28,2019-02-01,0.95,28,351
15364282,Heart of Milano Duomo - Teatro Scala,98114198,Vincenzo,,BRERA,45.46644,9.1861,Entire home/apt,100,1,161,2019-03-28,5.31,2,99
15364561,Maison Stardust,93145610,Nino,,UMBRIA - MOLISE,45.45155,9.22034,Entire home/apt,40,2,111,2019-03-31,3.64,1,270
15365201,new flat in the center,3918905,Matilde,,BUENOS AIRES - VENEZIA,45.47566,9.20762,Entire home/apt,200,2,2,2017-02-10,0.07,1,360
15365528,Cozy Apartment in Design District,31077086,Felipe,,TORTONA,45.45414,9.15886,Entire home/apt,60,2,59,2019-01-17,2.31,3,0
15366052,Whole Apartment MM Metro Rossa ROVERETO,60740478,Laura,,LORETO,45.49534,9.21822,Entire home/apt,39,1,3,2017-09-17,0.11,3,133
15366596,Suite di charme sui tetti dei Navigli,32907081,Michele & Caterina,,TICINESE,45.44999,9.18085,Entire home/apt,70,2,40,2019-03-31,3.21,1,312
15369268,A rooftop downtown in Milano,5223486,Maya,,GUASTALLA,45.4611,9.19881,Private room,35,1,23,2019-02-21,0.76,1,4
15369981,"Pied a terre in Brera, design district",60613178,Vittoria,,BRERA,45.47367,9.18797,Entire home/apt,50,3,2,2018-04-22,0.09,1,217
15371235,ampia camera  con divano letto (max 2 persone),98190233,Joanna,,CORSICA,45.46161,9.23093,Private room,43,1,94,2018-11-12,3.61,1,0
15385386,Apartment Milano Fiera,4417813,The Best Rent,,DE ANGELI - MONTE ROSA,45.47311,9.15054,Entire home/apt,85,20,14,2019-01-06,0.50,92,35
15387218,apartment in Porta Venezia,2642866,Mario,,BUENOS AIRES - VENEZIA,45.47663,9.20968,Entire home/apt,100,2,6,2017-06-18,0.20,1,264
15387404,Brand-new apartment in elegant area - 294,5056483,Bettina,,BANDE NERE,45.467,9.14007,Entire home/apt,133,3,2,2018-04-01,0.13,262,254
15391427,"Prestigious with 2terraces, P.ta Venezia - 80944",5056483,Bettina,,BUENOS AIRES - VENEZIA,45.4761,9.21484,Entire home/apt,267,30,0,,,262,282
15396948,Lovely room+private toilet & breaky,37140319,Aly & Ale,,VIALE MONZA,45.51405,9.22823,Private room,31,1,13,2018-10-20,0.43,1,358
15400707,Central New Design Studio-5 Giornate,12755667,Marina,,XXII MARZO,45.46076,9.20848,Entire home/apt,59,2,63,2019-04-08,2.14,2,158
15401275,MONOLOCALE  BRENTA,10845219,Salvatore,,LODI - CORVETTO,45.44309,9.21446,Entire home/apt,29,1,54,2019-03-21,1.80,3,292
15405963,Large apartment in Fashion District for 4 pers.,807427,Sonia,,GARIBALDI REPUBBLICA,45.48341,9.18495,Entire home/apt,118,4,34,2019-02-13,1.12,1,103
15406687,"In downtown Milan, ideal for every need.",12782170,Mario,,DUOMO,45.45794,9.18084,Entire home/apt,70,2,201,2019-04-07,6.85,3,62
15415649,Garibaldi Skyline - free Wifi,58030794,Andrea,,ISOLA,45.49031,9.18252,Entire home/apt,96,1,22,2019-02-24,0.75,30,245
15416233,LOFT / ex Art Gallery Milan / FOR SHOOTINGS,5618344,Nicholas,,PORTA ROMANA,45.45169,9.20964,Entire home/apt,190,1,10,2018-12-18,0.35,1,364
15421270,Beautiful 17' DUOMO M3 BRENTA,55646049,Lorena,,LODI - CORVETTO,45.44146,9.21721,Entire home/apt,33,2,39,2019-03-17,1.36,20,0
15421929,Old Milan Apartments - City Center,68124055,Raffaella,,BUENOS AIRES - VENEZIA,45.47689,9.20727,Entire home/apt,94,2,40,2019-04-04,1.55,2,55
15427245,Pess & co.,98888508,Silvia,,TORTONA,45.45198,9.15754,Entire home/apt,54,1,64,2019-01-12,2.13,1,220
15427502,MILANO SAN SIRO CAMERE,283076,Luca,,QUARTO CAGNINO,45.47254,9.11683,Private room,37,1,0,,,2,357
15432099,La casa del pozzo (big loft very close to Navigli),1819392,Stefano,,S. CRISTOFORO,45.44627,9.15628,Entire home/apt,100,2,7,2018-04-19,0.24,1,12
15434781,Appartamento di charme a Brera,89908621,Enrico,,BRERA,45.47452,9.18734,Entire home/apt,175,2,6,2019-03-13,0.24,1,364
15435131,"Pop style house, in the heart of Milano!",26891788,Elisabetta,,BUENOS AIRES - VENEZIA,45.47389,9.21239,Entire home/apt,100,2,10,2018-10-31,0.35,14,83
15440159,Ampio bilocale zona Cimiano per 4/5 persone,43650219,Cristina,,PADOVA,45.50296,9.24394,Entire home/apt,60,7,7,2019-01-12,0.23,1,361
15440742,Tree View house ,6015324,Maiky,,BARONA,45.4311,9.16243,Private room,35,4,2,2017-04-07,0.07,1,15
15445853,bel monolocale mansardato con ampio terrazzo,99066989,Marco,,BUENOS AIRES - VENEZIA,45.47436,9.20798,Entire home/apt,95,3,0,,,1,15
15450148,Ampia stanza a 300m dalla Stazione Centrale,10325238,Francesco,,CENTRALE,45.48975,9.20435,Private room,60,2,82,2018-06-19,2.74,1,38
15452061,Apt NAVIGLI/BOCCONI,55777374,Valerio,,TIBALDI,45.44199,9.17943,Entire home/apt,99,2,5,2017-07-05,0.17,1,7
15458483,Private room in Milan (Bisceglie Metro1),30555375,Carlo,,BAGGIO,45.45395,9.09307,Private room,38,1,9,2017-10-04,0.34,1,0
15461528,Affascinante mansarda nel cuore di Milano,8553923,Luca,,GUASTALLA,45.46963,9.20443,Entire home/apt,350,2,2,2017-04-09,0.07,1,89
15461866,Design District Apartment_E,27534577,Paolo,,PARCO LAMBRO - CIMIANO,45.48795,9.23937,Entire home/apt,70,1,2,2017-02-24,0.07,18,362
15461870,Milano Isola Apartment - Via Borsieri,99208137,Daria,,ISOLA,45.48652,9.18933,Entire home/apt,80,2,3,2019-01-24,0.52,2,177
15461885,The yellow and turquoise apartment,11892564,Emanuela,,BANDE NERE,45.46573,9.13419,Entire home/apt,47,2,86,2019-04-07,2.96,2,183
15462277,Accogliente bilocale in C.Garibaldi,64648138,Sonia,,BRERA,45.47505,9.18243,Entire home/apt,120,1,0,,,1,90
15463856,Nuovissimo e luminoso trilocale Bocconi-Ripamonti,14574577,Laila,,SCALO ROMANA,45.44317,9.1994,Entire home/apt,90,7,0,,,2,315
15473988,Central station elegant apt 4 rooms two twin beds,5867029,Andrea,,CENTRALE,45.49141,9.20727,Entire home/apt,74,4,8,2018-05-05,0.33,1,76
15474097,Casa Classica - Nel centro più elegante di Milano,81615861,Luigi,,BRERA,45.47473,9.18851,Entire home/apt,180,2,36,2019-03-24,1.47,1,161
15478124,Private room with breakfast at peace arch,99358327,Francesco,,PAGANO,45.47611,9.1681,Private room,49,1,15,2019-03-30,0.50,1,178
15478719,Porta Romana RentClass Agorà,4365080,Guido Edoardo,,GUASTALLA,45.45691,9.20515,Entire home/apt,105,1,2,2018-09-24,0.10,35,157
15481674,Isola double room with in-room private bathroom,11199037,Marta,,ISOLA,45.48886,9.18647,Private room,100,1,6,2018-04-22,0.21,1,178
15482543,Amazing and warm house in center of Milan,3264961,Marco,,CENTRALE,45.48977,9.20808,Entire home/apt,300,1,1,2017-04-07,0.04,2,358
15487528,Cozy Apartment close to Navigli Area,12819600,Jacopo,,S. CRISTOFORO,45.44137,9.15366,Entire home/apt,49,2,47,2019-03-24,1.80,1,304
15488950,A homely apartment in Milan!,44414049,Stéphanie,,BARONA,45.4345,9.15429,Entire home/apt,46,14,8,2018-12-27,0.27,1,314
15489493,MILAN - Attico ultimo piano - Centro storico,92325953,Lorenzo,,TICINESE,45.45642,9.17655,Entire home/apt,120,1,5,2017-10-18,0.17,1,0
15489728,"""ANITA"" Apartment",99464049,Anita,,LODI - CORVETTO,45.43625,9.21908,Entire home/apt,180,1,63,2019-03-08,2.12,1,297
15498235,Cozy flat 50mt from underground station!,2504885,Simone,,CITTA' STUDI,45.48368,9.23479,Entire home/apt,52,2,136,2019-03-06,4.52,47,43
15498256,Bed in milan,99540661,Suzanne,,BOVISA,45.50321,9.16467,Shared room,20,1,0,,,1,0
15501994,Elegante ultimo piano al Duomo,37660929,Claudia,,DUOMO,45.46662,9.17895,Private room,85,1,28,2019-03-24,1.14,1,351
15503375,Cozy Luxury Studio - Montenapoleone-Duomo,99581925,Mari,,DUOMO,45.47083,9.19466,Entire home/apt,129,1,57,2019-03-17,1.97,1,179
15503950,"Una stanza accogliente nel quartiere ""Isola""",94151551,Fiorella,,ISOLA,45.49153,9.19573,Private room,50,2,1,2016-11-03,0.03,1,0
15505428,ISOLA COZY HOUSE,43980750,Francesco,,ISOLA,45.4894,9.188,Entire home/apt,52,1,40,2019-03-31,1.33,6,360
15506975,Modern Loft D 60 sq. m. - Duomo area,1428106,Marco Antonio,,DUOMO,45.46405,9.19322,Entire home/apt,200,1,0,,,21,224
15507251,Modern Loft S - 55 sq. m. - Duomo area,1428106,Marco Antonio,,DUOMO,45.46522,9.19398,Entire home/apt,200,1,0,,,21,241
15507406,grazioso bilocale,14918482,Tina,,GRECO,45.49878,9.21279,Entire home/apt,33,7,0,,,1,223
15508590,Appartamento moderno con terrazzo vicino all'Arco della Pace,70298368,Margherita,,SARPI,45.47637,9.17335,Entire home/apt,128,1,29,2019-03-25,0.96,5,293
15509516,Attico lusso con terrazzo,99640453,Patricia,,BRERA,45.46972,9.18472,Entire home/apt,450,1,0,,,1,364
15510014,Modern studio at 10 minutes from city centre,22318458,Francesco,,LORETO,45.49061,9.21997,Entire home/apt,55,1,242,2019-03-26,8.04,39,161
15510570,Cozy Openspace Ticinese | Navigli | Darsena,17186312,Diana,,TICINESE,45.45361,9.18066,Entire home/apt,70,2,14,2018-08-16,0.57,1,0
15519908,Grazioso appartamento vicino S. Siro e Rho-Fiera,99758982,Liana,,QUARTO OGGIARO,45.50695,9.13655,Entire home/apt,55,2,44,2019-03-10,1.46,1,133
15521047,The Recycled Home,11175709,Bruno,,GIAMBELLINO,45.45089,9.15021,Private room,40,1,35,2019-04-06,1.17,1,261
15525886,Cozy Studio near Navigli,99832307,Stefania,,S. CRISTOFORO,45.44047,9.15115,Entire home/apt,42,2,44,2018-12-21,1.53,2,0
15526914,City center flat in a green contest,99843995,Gianluca,,WASHINGTON,45.46294,9.16049,Entire home/apt,100,2,7,2019-01-02,0.26,1,116
15528244,House Liby,99856144,Libera,,PARCO MONLUE' - PONTE LAMBRO,45.43835,9.26631,Entire home/apt,39,1,144,2019-03-15,4.82,1,70
15530646,6 Bed Mixed Dorm @ Madama Hostel - Free breakfast,98289063,Madama,,LODI - CORVETTO,45.44377,9.21271,Shared room,27,1,14,2019-02-14,1.10,8,358
15530919,bella mansarda con tutti i comfort,8817691,Rossella,,XXII MARZO,45.46553,9.21864,Entire home/apt,120,2,2,2018-04-19,0.08,1,87
15533544,☀️Sunny apartment with terrace - central location,32047354,Radvile,,DUOMO,45.46613,9.1759,Entire home/apt,110,2,69,2019-04-06,2.36,1,136
15539102,"Industrial style, in the new Fashion District!",26891788,Elisabetta,,S. CRISTOFORO,45.44536,9.15329,Entire home/apt,60,2,58,2019-03-24,1.95,14,100
15540045,Milanflat-Cadorna center studiot1-Flats collection,541382,Milan Flat,,MAGENTA - S. VITTORE,45.46837,9.17442,Entire home/apt,69,1,83,2019-02-12,2.80,48,263
15542769,Exclusive in Heart of the City Apartment,94787493,Sara,,DUOMO,45.46878,9.19306,Entire home/apt,190,2,71,2019-04-07,2.76,2,296
15543022,Alloggio indipendente 50 mq zona Pta Romana,100007925,Elvin,,PORTA ROMANA,45.45231,9.20523,Entire home/apt,80,2,5,2018-01-03,0.17,5,322
15547674,GREEN SUITE,26298061,Cristina,,NAVIGLI,45.44894,9.17589,Entire home/apt,60,1,240,2019-04-08,8.17,1,290
15558755,Room & bathroom beside the Naviglio 30' from Duomo,5362975,Riccardo,,TIBALDI,45.43778,9.17467,Private room,40,1,1,2018-04-19,0.08,1,80
15561364,Single Private Room @ Ostello Bello Grande,53348411,Ostello Bello Grande,,CENTRALE,45.48304,9.20547,Private room,69,1,2,2018-08-15,0.08,6,0
15565796,Double bedroom in Milan,19500388,Alexandra,,MAGENTA - S. VITTORE,45.46529,9.1678,Private room,38,1,1,2016-10-19,0.03,1,0
15573195,"MANSARDA CON TERRAZZO, SILENZIOSA, CENTRALISSIMA",4403580,Elena,,TICINESE,45.45458,9.18602,Entire home/apt,100,29,0,,,20,275
15573679,"New room, bright and warm",3001409,Paola,,BARONA,45.4334,9.15355,Private room,50,5,3,2017-04-10,0.10,1,358
15575867,Bed in 4 bed female dorm @ Ostello Bello Grande,53348411,Ostello Bello Grande,,CENTRALE,45.48361,9.20581,Shared room,39,1,3,2017-07-22,0.10,6,0
15576916,Bilocale ristrutturato vicinissimo zona Navigli,25594014,Anna,,TIBALDI,45.442,9.18174,Entire home/apt,50,1,6,2018-01-04,0.21,1,254
15577174,Cozy 1bdrm flat in the heart of Milan,21754562,Arianna & Chiara,,DUOMO,45.46539,9.19871,Entire home/apt,210,3,0,,,72,162
15577383,Elegant and spacious 1 bdrm in the heart of Milan,21754562,Arianna & Chiara,,DUOMO,45.46724,9.19789,Entire home/apt,240,29,0,,,72,193
15578147,6 Bed Female Dorm @ Madama Hostel - Free breakfast,98289063,Madama,,LODI - CORVETTO,45.44572,9.21272,Shared room,20,1,6,2019-03-27,0.51,8,343
15580964,Business & Leisure in the center of Milan,45933646,Yoni,,WASHINGTON,45.46688,9.15301,Entire home/apt,75,1,5,2019-04-04,0.20,1,89
15582523,Appartamento in zona MM Brenta - Milano,66424173,Carlo,,LODI - CORVETTO,45.44389,9.22224,Entire home/apt,57,2,35,2019-03-24,1.21,1,343
15599497,Private room near Bande Nere metro,83923685,Alessandro,,BANDE NERE,45.46266,9.13743,Private room,9,1,16,2018-10-01,0.54,1,0
15600354,Bright little flat close to the metro Rovereto,2668632,Flavio,,LORETO,45.49553,9.22029,Entire home/apt,80,2,0,,,1,0
15603883,Elegant and comfortable room in Milan center,712270,David,,TICINESE,45.4574,9.17788,Private room,47,2,154,2019-03-09,5.32,1,79
15607164,Milano Upper West Side,3943722,Giovanna,,AFFORI,45.51163,9.17063,Entire home/apt,50,1,1,2018-01-05,0.06,1,0
15607969,Milano camera con bagno privato,100623338,Paolo Vittorio,,PARCO LAMBRO - CIMIANO,45.50171,9.24513,Private room,45,1,4,2017-09-15,0.16,1,362
15610087,Hippy Van in Milano !,6201702,Paolo,,BRERA,45.46633,9.18737,Private room,90,5,7,2018-09-29,0.28,2,364
15610103,Charming  room in central Milan,16177102,Blen,,PADOVA,45.4989,9.22424,Private room,35,1,9,2018-03-31,0.30,1,87
15610782,Suite Apartment3 Città Studi Lambrate,77114665,Claudia,,LAMBRATE,45.47676,9.24169,Entire home/apt,49,1,224,2019-03-30,7.61,3,169
15611937,Master Suite in Renovated House in Corso Buenos Aires,46215314,Cristina,,BUENOS AIRES - VENEZIA,45.48254,9.21588,Private room,60,1,92,2019-04-07,3.09,2,91
15626326,Bright flat in Milan,64914981,Sara,,TIBALDI,45.44289,9.18402,Entire home/apt,120,1,2,2017-12-11,0.12,1,359
15626698,Little garden,100733367,Rodrigo,,RONCHETTO SUL NAVIGLIO,45.43974,9.14563,Private room,43,1,11,2018-09-18,0.40,1,0
15636479,Cozy Navigli only 10 Euro for additional guests,54515365,Simona,,NAVIGLI,45.45359,9.17084,Entire home/apt,78,2,60,2018-07-22,2.02,1,0
15637031,"MILANO  APT 2,5 Km FROM THE CENTRE",58671855,Max,,CORSICA,45.46759,9.23058,Entire home/apt,160,1,10,2019-03-29,0.41,2,59
15638106,Ancient Nest. Luxurious and brand new apartment.,64307933,Kruger Srl,,DUOMO,45.46588,9.18007,Entire home/apt,250,1,51,2019-04-07,1.72,6,242
15640492,Design cozy Studio central station. Free wifi.,538555,Nicola,,CENTRALE,45.48874,9.20571,Entire home/apt,54,3,228,2019-04-08,8.00,8,278
15642182,Silvys studio Navigli rivers wi/fi,44736728,Silvia,,TICINESE,45.44536,9.18044,Entire home/apt,55,2,101,2018-05-30,3.58,7,41
15650641,Nice and close to public transport flat in Milan,61107881,Amedeo,,CITTA' STUDI,45.48217,9.22566,Entire home/apt,80,1,18,2019-01-01,0.79,1,209
15651267,"Vibrant, Family-Friendly Apartment",101005543,Susanna,,BUENOS AIRES - VENEZIA,45.48651,9.21102,Entire home/apt,100,2,65,2019-04-07,2.62,1,57
15651948,Cosy flat near the yellow MM3 line - 80947,5056483,Bettina,,DERGANO,45.50139,9.18116,Entire home/apt,173,30,0,,,262,186
15652902,Comfortable studio apartment in Marghera district,12497971,Maria Jose,,WASHINGTON,45.46672,9.15353,Entire home/apt,35,2,7,2017-04-07,0.24,1,0
15656432,Charming apartment in Milan,4417813,The Best Rent,,XXII MARZO,45.46326,9.22242,Entire home/apt,95,20,8,2018-12-08,0.27,92,30
15656737,Design District: cozy and charming apt,28961129,Maria Chiara,,TORTONA,45.45279,9.15967,Entire home/apt,75,2,13,2019-03-17,0.44,1,52
15660049,Hintown Warm Family Flat,18593362,Hintown,,GHISOLFA,45.49421,9.16513,Entire home/apt,136,1,9,2019-04-06,0.31,73,193
15661580,Bilocale Nuovissimo a Milano Centro,29604571,Andrea,,GARIBALDI REPUBBLICA,45.48176,9.18967,Entire home/apt,130,1,0,,,1,363
15667132,Casa Marina,29759002,Elena,,VILLAPIZZONE,45.49671,9.14203,Entire home/apt,50,3,95,2019-04-06,3.23,1,83
15671307,Alessia's Flat - Portello,17185831,Alessia'S Flat,,VILLAPIZZONE,45.49501,9.15347,Entire home/apt,50,2,64,2019-03-28,2.18,42,282
15673676,Luminosa stanza a Milano,3900611,Giulia,,BUENOS AIRES - VENEZIA,45.47557,9.22242,Private room,135,1,1,2017-03-27,0.04,1,88
15675684,2 bedroom apartment with garden in city center,94534948,Cemre,,CITTA' STUDI,45.47248,9.22815,Entire home/apt,200,2,0,,,3,364
15678197,Room with private bathroom. Included Breakfast :),101045967,Frank,,NIGUARDA - CA' GRANDA,45.51739,9.19014,Private room,30,1,242,2019-03-26,8.11,3,59
15692649,Camera silenziosa e confortevole zona Isola,101270610,Gabriele,,ISOLA,45.49205,9.18904,Private room,100,1,9,2018-11-11,0.32,1,306
15696870,Stanza low cost per 2,83878954,Caroline,,QUARTO OGGIARO,45.51496,9.13006,Shared room,25,1,3,2017-03-05,0.10,1,0
15696957,Room with garden close to ventura design district,94534948,Cemre,,CITTA' STUDI,45.47021,9.22984,Private room,42,1,4,2018-10-31,0.14,3,88
15698124,Amazing & spacious apt in Centrale,9025189,Donato,,BUENOS AIRES - VENEZIA,45.48374,9.20967,Entire home/apt,180,1,154,2019-04-06,5.21,44,65
15710154,Dharma Apartment - Near Underground/Navigli & WiFi,22156587,Daniele,,STADERA,45.43527,9.18261,Entire home/apt,51,2,47,2018-09-24,1.58,5,255
15711708,NEW MODERN APT 200mt from Repubblica 2 Beds 2 bath,30891130,Emanuela,,CENTRALE,45.48248,9.19845,Entire home/apt,160,2,2,2017-01-01,0.07,37,333
15712937,"GREG'S  for up to 6 + baby bed, WIFI, parking",101483883,Giuseppe,,CENTRALE,45.48132,9.20154,Entire home/apt,90,1,46,2018-02-01,1.55,1,331
15714852,Design and Cool flat in Buenos Aires - Ponchielli,17023800,Stefania,,BUENOS AIRES - VENEZIA,45.48207,9.21427,Entire home/apt,50,3,33,2018-07-01,1.25,42,0
15715097,Sweet story on Naviglio Darsena,101504386,Marta,,TICINESE,45.45059,9.17808,Entire home/apt,55,1,181,2019-03-10,6.11,1,235
15728446,STUDIO & private parking,24222026,Mauro,,NIGUARDA - CA' GRANDA,45.50761,9.20081,Entire home/apt,35,2,28,2019-03-18,0.99,2,126
15738109,"Rogoredo park, luminoso comodo metro",101695746,Ciro,,ROGOREDO,45.43589,9.2413,Entire home/apt,45,2,40,2019-02-28,1.36,2,166
15739482,Only for foreign students,23452674,Esamar Srl,,NAVIGLI,45.45207,9.1722,Private room,24,90,4,2019-03-11,0.14,1,35
15740665,Luminoso Bilocale a due passi dai navigli,7604920,Fabrizio,,GIAMBELLINO,45.45021,9.15101,Entire home/apt,50,2,0,,,1,0
15741899,From Repubblica a room with a view to Porta Nuova,101728948,Roberta,,GARIBALDI REPUBBLICA,45.48069,9.19688,Private room,50,1,88,2019-04-09,2.98,1,3
15742689,Camera Citta' Studi,21350779,Laura,,CITTA' STUDI,45.471,9.23738,Private room,23,1,19,2017-06-16,0.69,1,0
15744112,Nano-house [with a giga-garden],100072510,Donata,,DE ANGELI - MONTE ROSA,45.48391,9.14489,Entire home/apt,40,2,155,2019-04-06,5.89,1,15
15750402,Stanza ''feel good'',9498043,Maria,,DERGANO,45.50033,9.18281,Private room,31,1,16,2019-04-10,0.57,13,0
15754257,SUITE SANTA TECLA DELUXE MILANO,101839090,Suite,,DUOMO,45.46204,9.19248,Entire home/apt,150,1,1,2017-10-31,0.06,7,98
15756241,Alessia's Flat - Mac Mahon,17185831,Alessia'S Flat,,VILLAPIZZONE,45.49525,9.15446,Entire home/apt,50,2,64,2019-03-25,2.22,42,270
15761672,"Great 2 bedroom flat, on top of the subway lines!",5506415,Mico And Jocelyn,,LORETO,45.48785,9.21824,Entire home/apt,68,1,235,2019-04-03,8.05,6,292
15761808,Trilocale  2 bagni 5 stop dal duomo,33259915,Barbara,,XXII MARZO,45.46036,9.21109,Entire home/apt,228,2,3,2018-10-18,0.16,23,209
15762462,Petite maison sur le Navigli,2746563,Jenny & Guido,,TICINESE,45.44379,9.17691,Entire home/apt,45,3,27,2019-03-18,0.91,3,357
15764441,MILANO FASHION WEEK - DOUBLE ROOM NEAR THE CENTER,853789,Jetmira,,BANDE NERE,45.45781,9.14948,Private room,33,1,44,2019-02-24,1.50,1,88
15766671,Appartamento Milano città,101951184,Monica,,CITTA' STUDI,45.47101,9.23409,Entire home/apt,60,5,2,2018-09-16,0.10,1,363
15767287,NAVIGLI: Good things come in small packages...,101957308,Caroline Maria,,TICINESE,45.44897,9.17844,Entire home/apt,49,1,79,2018-10-19,2.70,1,161
15768100,100 m. Central Station - Quadruple Room,302607,Larysa,,CENTRALE,45.48926,9.20248,Private room,700,1,0,,,15,355
15768756,Double room in creative Loft,20807129,Bernardetta,,ISOLA,45.48952,9.18431,Private room,45,1,122,2018-12-02,4.64,3,5
15769343,100 m.Central Station - Quadruple Room,302607,Larysa,,CENTRALE,45.4898,9.20347,Private room,700,1,0,,,15,355
15771459,100 m. Stazione Centrale - Camera Tripla,302607,Larysa,,CENTRALE,45.48834,9.20263,Private room,600,1,3,2017-07-05,0.10,15,355
15778634,"Vintage Flat, balcony and breakfast",102052144,Andrea,,TORTONA,45.45172,9.15467,Entire home/apt,60,1,60,2019-04-01,2.16,1,0
15780928,Mini appartamento con terrazzo,102070142,Giovanna&Sergio,,SARPI,45.4822,9.1691,Entire home/apt,50,7,52,2019-03-23,1.91,1,16
15783429,Al Glicine,102090718,Luigi,,NAVIGLI,45.45143,9.1771,Private room,40,1,323,2019-03-26,10.90,2,28
15785645,Cozy room with private winter garden via Solari,1712195,Axel,,TORTONA,45.45544,9.16351,Private room,65,2,6,2017-09-24,0.22,2,0
15787342,Elegant Terrace Apartment | Crocetta,102121709,Giuseppe,,VIGENTINA,45.45195,9.1962,Entire home/apt,120,2,18,2019-03-02,0.63,1,243
15798510,Luxury apartment piazza Risorgimento,21814370,Lorenzo,,XXII MARZO,45.46716,9.21372,Entire home/apt,120,1,5,2017-04-09,0.17,3,0
15798802,COMFORTABLE FLAT NEAR PORTA NUOVA DISTRICT,102217964,Marta,,CENTRALE,45.48895,9.20484,Entire home/apt,55,1,101,2019-03-27,3.45,1,242
15800898,"Single room, included breakfast :)",101045967,Frank,,NIGUARDA - CA' GRANDA,45.51702,9.1887,Private room,20,1,224,2019-03-28,7.61,3,67
15801247,Pit Stop Room Milano,49430246,Andrea,,BANDE NERE,45.45582,9.15009,Private room,38,1,1,2019-01-02,0.30,1,362
15811662,100 m. Central Station - Triple Room,302607,Larysa,,CENTRALE,45.48976,9.20276,Private room,600,1,0,,,15,355
15813292,appartamento alla moda navigli,102349700,Francesca,,TICINESE,45.45241,9.17957,Entire home/apt,70,2,29,2018-09-14,1.03,1,222
15813338,cozy king-size bedroom MM3 porta romana,30334829,Salvo,,PORTA ROMANA,45.44998,9.2003,Private room,35,2,0,,,1,161
15814617,Close to the city centre lovely appartment,57818171,Sofy,,GRECO,45.50958,9.20288,Entire home/apt,250,90,1,2018-09-15,0.14,1,84
15814792,Beautiful Villa Magnolia on the Naviglio,85591998,Antonio,,ADRIANO,45.50577,9.23911,Entire home/apt,70,2,81,2019-03-24,3.01,1,319
15815983,Appartamento in bande nere 2min da metro rossa,102068415,Liliana,,BANDE NERE,45.46288,9.13545,Private room,27,1,48,2019-04-07,1.63,1,338
15824446,Flamingo House in NoLo Milano,1341438,Filippo,,LORETO,45.49465,9.22138,Entire home/apt,46,1,130,2019-04-08,5.12,2,79
15824646,Double room 10min EXPO/FIERA/S.SIRO (M1 Uruguay),41792686,Salvatore,,GALLARATESE,45.4968,9.11903,Private room,98,1,12,2019-04-10,1.01,1,166
15825780,"Room of the ""Stars""",9498043,Maria,,DERGANO,45.50006,9.18172,Private room,35,1,33,2018-10-29,1.13,13,0
15825954,Navigli: Yves's studio,12379783,Edoardo,,TICINESE,45.45633,9.17599,Entire home/apt,50,1,122,2019-04-07,4.40,4,339
15826637,Sweet apartment.,9498043,Maria,,DERGANO,45.50095,9.18144,Entire home/apt,35,1,56,2019-03-02,1.91,13,77
15827073,Appartamento in Brera,1929398,Maddalena,,DUOMO,45.46822,9.18224,Entire home/apt,140,1,0,,,2,0
15829862,Study apartment fashion area,43842768,Alice,,TORTONA,45.45392,9.16095,Entire home/apt,28,6,4,2017-05-29,0.16,1,0
15829880,Bright apartment with a view in city centre!,11435932,Aytan,,BUENOS AIRES - VENEZIA,45.48605,9.21174,Private room,78,1,38,2019-03-19,1.55,1,142
15836025,Delicious STUDIO in Milan ;) ONLY FOR ONE PERSON,54601737,Giulia,,WASHINGTON,45.46086,9.15278,Entire home/apt,45,1,146,2019-02-28,4.99,1,62
15836797,Share an open space on the Navigli,51296881,Antonella,,NAVIGLI,45.44987,9.17167,Shared room,90,1,0,,,2,364
15837391,"Cozy Private Room in Bocconi area, WiFi, relax!",102566681,Marta,,EX OM - MORIVIONE,45.44088,9.19175,Private room,35,1,27,2017-10-30,0.94,1,0
15838531,Appartamento BOCCONI HUMANITAS NABA IULM,58814053,Aurora,,STADERA,45.43666,9.18208,Entire home/apt,55,1,4,2019-03-18,0.18,1,362
15839025,100m Stazione Centrale - 9 Persone,302607,Larysa,,CENTRALE,45.4884,9.20211,Private room,800,1,2,2018-04-22,0.09,15,354
